transactionId,userId,cardNumber,amount,location,date,time,cardType,merchant,payment_status,is_fraud
TX2341923,U5674,9689244193390252,604.22,Bangalore,2023-10-04,01:54:19,Diners Club,Walmart,Success,no
TX5698025,U1230,7254942901157027,1358.19,Leh,2021-05-02,01:09:11,MasterCard,Starbucks,Success,yes
TX1926106,U3019,8514978536086952,510.47,Chennai,2018-09-19,16:54:27,RuPay,McDonald's,Success,no
TX9336249,U7629,7916346296892423,1869.75,Kochi,2021-01-26,03:37:06,Visa,Flipkart,Failed,yes
TX2945109,U9616,1117025976224452,1612.56,Kolkata,2024-10-13,11:10:26,Visa,Flipkart,Success,no
TX8301872,U7954,1972956106402436,1159.46,Jaipur,2018-07-22,03:14:43,Diners Club,McDonald's,Success,no
TX4723114,U7396,4252592778839696,696.57,Kolkata,2021-08-03,07:08:58,Visa,Apple Store,Success,no
TX8531034,U6091,3820023392724997,68.13,Mandya,2019-07-27,16:27:05,American Express,Amazon,Success,yes
TX6511630,U4785,3495015583852272,1601.09,Bangalore,2023-02-13,04:00:00,American Express,Amazon,Success,no
TX3064728,U3930,1208539346865943,957.57,Goa,2018-10-19,09:58:53,Visa,Best Buy,Failed,yes
TX4285653,U2866,8079149500023577,469.27,Hyderabad,2018-03-30,10:58:38,Diners Club,Target,Success,no
TX8911592,U4203,6527870033321717,1586.57,Chennai,2020-11-20,07:19:01,American Express,Amazon,Success,no
TX9043600,U5065,9815474172342730,1464.78,Chennai,2025-01-15,03:04:13,MasterCard,ExxonMobil,Success,no
TX5504767,U2816,2863037499288565,1233.88,Hyderabad,2018-07-25,22:59:42,MasterCard,Starbucks,Success,no
TX1199291,U5792,9896768692581803,1011.77,Bangalore,2023-10-03,15:44:54,RuPay,Apple Store,Success,no
TX6231107,U3139,9557977459034525,1333.78,Darjeeling,2023-08-17,11:39:31,RuPay,ExxonMobil,Success,no
TX7304504,U9764,0993109573010942,1696.58,Bangalore,2019-06-21,09:51:01,RuPay,Flipkart,Success,no
TX8355646,U3028,4918789336546336,781.98,Chennai,2024-11-22,11:32:31,American Express,ExxonMobil,Success,no
TX9058871,U6916,8381906034277755,1841.73,Chennai,2018-10-01,00:45:57,Diners Club,McDonald's,Failed,no
TX9179641,U2901,6145950213633162,588.27,Shillong,2019-12-07,12:34:49,American Express,Amazon,Failed,no
TX6408450,U9355,3029222351626925,1827.9,Mandya,2025-02-14,23:54:52,RuPay,Starbucks,Success,no
TX4778792,U7822,3346437764214076,40.78,Jaipur,2021-11-05,06:19:18,Visa,Amazon,Failed,no
TX8146929,U1959,7718597806287383,676.37,Udaipur,2023-01-11,23:11:04,American Express,Apple Store,Success,no
TX9258314,U1152,5893247708960660,891.47,Udaipur,2021-06-03,14:29:43,Visa,Amazon,Success,yes
TX6470415,U7939,3017988212371346,826.01,Bangalore,2020-03-26,12:01:41,American Express,Starbucks,Success,no
TX9846419,U5656,4764524896013705,549.57,Hyderabad,2020-04-18,08:01:49,Diners Club,Best Buy,Success,yes
TX5863297,U9704,9207444659428465,712.9,Mumbai,2023-10-31,09:33:03,American Express,Flipkart,Success,no
TX3770469,U8872,0850057620691328,533.11,Leh,2020-06-18,11:07:43,RuPay,Amazon,Success,no
TX7579358,U955,4784445381531035,743.85,Kolkata,2024-09-25,18:50:15,MasterCard,Amazon,Success,no
TX1486752,U1458,0545715554707047,1481.21,Chennai,2019-03-25,07:16:45,Diners Club,Apple Store,Success,no
TX8714761,U6658,0390980498628942,1655.49,Mumbai,2024-07-10,12:06:44,Diners Club,Starbucks,Failed,no
TX3592245,U602,2519890264278089,1443.55,Mumbai,2021-07-13,13:44:37,RuPay,ExxonMobil,Success,yes
TX8246234,U7161,8743333343814563,1920.39,Shillong,2022-12-20,08:55:57,RuPay,ExxonMobil,Failed,no
TX6475265,U1481,1001333329633812,802.05,Bangalore,2022-09-05,16:03:00,American Express,Flipkart,Success,no
TX6296979,U8985,2916969413271973,1123.48,Shillong,2023-06-22,18:34:56,RuPay,Target,Success,yes
TX9631803,U9217,5998848603306800,659.8,Jaipur,2025-05-12,10:37:34,Diners Club,Target,Success,no
TX7176834,U4949,3086878733364094,127.22,Varanasi,2023-01-03,15:15:27,RuPay,Walmart,Success,no
TX3982768,U3362,9844891635212693,1984.19,Jaipur,2018-07-20,11:04:11,MasterCard,ExxonMobil,Success,no
TX1689469,U9218,6945698881955038,1174.96,Bangalore,2019-09-25,20:25:42,Diners Club,ExxonMobil,Success,no
TX3505637,U9470,1355866417817183,1095.63,Mysore,2022-09-16,16:30:00,Diners Club,Starbucks,Success,no
TX6626134,U8505,7324446471448262,203.54,Varanasi,2019-10-18,21:19:46,Diners Club,Flipkart,Success,no
TX7256184,U5543,9382715935003827,826.7,Mumbai,2020-01-25,11:08:46,Diners Club,Starbucks,Success,yes
TX4024293,U3229,5861015259795207,1476.9,Bangalore,2023-02-20,18:08:23,American Express,Best Buy,Success,no
TX1443282,U1318,5566585898337366,264.53,Goa,2021-01-21,05:26:28,Visa,Walmart,Success,yes
TX9221438,U9818,3081712221922756,1097.09,Kolkata,2022-01-11,20:30:16,Visa,Target,Success,no
TX2703410,U8884,6815361644656304,587.56,Chennai,2019-08-27,17:49:18,MasterCard,Best Buy,Success,no
TX6627388,U1110,0219741634203204,105.98,Mandya,2021-12-09,18:34:25,Diners Club,Starbucks,Success,no
TX5893235,U2172,0256671380730657,1495.54,Leh,2019-01-25,22:42:26,MasterCard,McDonald's,Success,no
TX4774904,U4808,7955546558810389,1549.83,Mysore,2022-04-29,19:47:45,Visa,Amazon,Success,no
TX3238062,U8265,0370187299037941,1323.51,Delhi,2018-03-29,23:11:54,RuPay,Flipkart,Success,no
TX2701649,U5707,2830831394358123,1774.4,Darjeeling,2018-09-19,16:09:15,MasterCard,Starbucks,Success,no
TX2303449,U6907,5923501682196792,1332.76,Leh,2020-04-09,05:29:35,MasterCard,Shell,Success,yes
TX4748681,U1033,7900565127732019,1076.46,Mandya,2018-05-08,07:48:47,RuPay,Starbucks,Success,no
TX7841011,U4992,3811598967345761,510.81,Jaipur,2018-08-02,10:03:02,Visa,Walmart,Failed,yes
TX5653722,U451,7817381161310212,152.03,Leh,2025-05-02,19:31:11,RuPay,Walmart,Success,yes
TX5966659,U4859,3883941242275723,187.86,Mysore,2024-11-17,08:38:04,MasterCard,Amazon,Success,no
TX2048878,U1344,4177385957464631,170.87,Kochi,2020-09-16,18:03:53,RuPay,Amazon,Success,no
TX8721453,U610,6836530237003326,311.17,Hyderabad,2020-09-17,08:56:24,Diners Club,Apple Store,Success,no
TX4296107,U2798,0001257683312552,109.52,Mandya,2022-05-22,07:43:59,American Express,Starbucks,Success,yes
TX4929423,U4434,0465559845624266,1660.03,Mumbai,2023-07-31,14:05:44,Diners Club,Target,Success,no
TX7533762,U8244,6263542551539442,1737.03,Delhi,2025-04-30,18:34:55,American Express,Starbucks,Success,no
TX8083440,U6467,3687212346933178,1202.84,Shillong,2023-01-07,20:13:38,Visa,ExxonMobil,Success,no
TX4102221,U4231,5913955614334429,360.57,Goa,2021-10-23,01:54:49,American Express,ExxonMobil,Success,no
TX3467216,U6361,4223384118709707,1551.67,Kolkata,2024-10-02,08:24:06,American Express,Target,Success,no
TX7622295,U3322,8804983906259404,1682.48,Darjeeling,2018-07-11,04:59:00,American Express,Walmart,Success,no
TX3096756,U1191,8865392317507797,1204.1,Shillong,2022-07-15,01:27:22,RuPay,Apple Store,Success,yes
TX9145102,U169,7750514988336580,257.06,Kolkata,2023-12-22,21:30:13,RuPay,Flipkart,Success,yes
TX7521540,U3731,7683630455593415,974.93,Darjeeling,2022-06-25,08:04:25,RuPay,Amazon,Success,no
TX9846496,U5390,6308548502812827,1800.27,Leh,2018-05-25,19:37:41,Diners Club,Target,Success,no
TX2402806,U2098,6520012717859585,56.06,Kolkata,2023-02-03,01:02:00,American Express,Flipkart,Success,no
TX5660769,U8595,5390269871973447,1164.88,Goa,2022-04-18,22:09:55,Visa,Amazon,Failed,no
TX2347893,U8367,6569051269462952,150.35,Shillong,2023-04-18,11:15:58,Visa,Walmart,Failed,no
TX7057302,U5137,5861133864190671,194.35,Kolkata,2023-02-26,05:47:02,Diners Club,Walmart,Success,no
TX9632887,U4543,7093750781333512,1021.13,Delhi,2018-09-23,01:19:47,Visa,Starbucks,Success,no
TX5376706,U4272,7691770777735700,1148.42,Chennai,2023-06-23,06:13:45,RuPay,Best Buy,Success,no
TX7854495,U2692,7312103104949250,1445.76,Varanasi,2018-03-10,08:34:21,Diners Club,Starbucks,Success,yes
TX9569983,U4303,5352497935639829,366.29,Varanasi,2018-11-05,22:12:35,Visa,Apple Store,Success,yes
TX7354161,U4605,3163612794291107,1230.59,Chennai,2024-07-03,22:00:20,MasterCard,Target,Success,no
TX2329558,U3283,3411000419812271,1746.74,Mysore,2020-10-28,07:51:36,American Express,Apple Store,Success,no
TX4525405,U4862,8827635585441838,1299.68,Varanasi,2019-09-20,10:51:05,Diners Club,Shell,Success,no
TX5383651,U6010,8746832753463160,902.8,Mandya,2023-02-24,00:58:17,American Express,Best Buy,Success,no
TX8476698,U2862,1161555683029123,502.32,Hyderabad,2022-09-04,22:22:41,Diners Club,Shell,Success,no
TX2688769,U9086,1733068062416485,407.25,Shillong,2023-11-11,21:52:21,MasterCard,Best Buy,Success,yes
TX7865629,U5222,0314259961946552,838.21,Shillong,2021-03-26,12:57:07,Diners Club,Flipkart,Success,no
TX9255680,U1583,6372832617435610,1956.52,Mandya,2022-08-08,15:35:25,American Express,McDonald's,Success,no
TX1636349,U3886,3450906894998930,1811.75,Mumbai,2020-10-04,14:03:47,MasterCard,Walmart,Success,no
TX1192873,U7614,6605743691256256,343.18,Goa,2022-06-14,19:48:41,Visa,Starbucks,Success,no
TX8133238,U3924,0318457517490629,1821,Mumbai,2025-03-06,04:25:37,Visa,Amazon,Failed,no
TX2046556,U9959,0903613527414890,1215.04,Mumbai,2024-12-08,09:49:35,Visa,McDonald's,Failed,no
TX2086257,U3003,7396002866813979,814.22,Bangalore,2025-05-23,05:07:43,Visa,ExxonMobil,Success,no
TX9599406,U5049,3317402463552440,1294.95,Udaipur,2021-03-24,12:14:28,Diners Club,Walmart,Success,yes
TX9624269,U9343,4381581682793080,789.28,Leh,2022-12-07,06:50:05,RuPay,Apple Store,Success,no
TX1305985,U4914,1677479351485550,1070.66,Udaipur,2018-06-18,12:28:00,Visa,ExxonMobil,Success,yes
TX3337383,U1266,2885958524020242,1259.63,Shillong,2023-05-28,06:15:59,American Express,Shell,Success,no
TX5413273,U4453,1446896003783964,1804.04,Jaipur,2025-04-30,05:16:28,RuPay,Walmart,Success,no
TX9585532,U9160,3526736341755091,1760.61,Shillong,2024-04-15,19:14:50,American Express,Amazon,Success,no
TX3569642,U8669,3243804733088166,1540.6,Jaipur,2023-09-23,04:42:24,MasterCard,Best Buy,Failed,no
TX5790625,U3934,7910691596255547,716.3,Leh,2022-10-08,02:40:58,Visa,Starbucks,Success,no
TX7954854,U4232,5230176566244504,42.31,Jaipur,2021-02-23,03:52:21,RuPay,Starbucks,Success,no
TX7025815,U9972,8200981565628817,1465.69,Jaipur,2018-11-27,19:23:45,American Express,Flipkart,Success,yes
TX9634300,U4836,4745644985397042,1655.16,Kochi,2022-01-13,12:41:55,Diners Club,Shell,Success,no
TX4165375,U8933,1312004362189848,35.19,Jaipur,2019-12-05,21:22:44,MasterCard,McDonald's,Failed,no
TX5776869,U4151,7687071162392840,355.49,Leh,2023-04-01,20:38:17,Diners Club,ExxonMobil,Success,no
TX5411263,U633,9199656509259634,521.35,Jaipur,2022-08-20,19:46:30,Visa,Target,Success,yes
TX7221612,U9968,3902967865592021,858.8,Kochi,2018-11-25,15:24:49,Visa,Target,Success,no
TX2066052,U9295,0386869558916580,629.61,Udaipur,2020-02-29,12:47:17,RuPay,Target,Failed,no
TX5521795,U9782,1094795528702175,1473.99,Mumbai,2022-04-03,23:15:27,Visa,Best Buy,Success,no
TX3661839,U4176,4519913633295927,1626.69,Leh,2023-11-23,04:09:20,RuPay,Target,Success,yes
TX4976257,U8579,6078072085928802,693.86,Mysore,2023-12-16,11:31:52,American Express,Target,Success,no
TX5258223,U5501,1408893992914299,1289.77,Shillong,2020-01-22,17:27:13,Diners Club,ExxonMobil,Success,yes
TX5006896,U41,7005884397787962,1479,Udaipur,2021-09-28,06:31:56,RuPay,ExxonMobil,Success,yes
TX7807319,U367,9113060949389909,1343.94,Jaipur,2019-08-01,01:23:13,MasterCard,Starbucks,Success,no
TX8517973,U9045,6775623896219005,298.34,Delhi,2019-03-03,02:25:25,MasterCard,Apple Store,Success,no
TX2007150,U854,1708357045638254,1736.87,Shillong,2018-12-07,14:26:17,RuPay,ExxonMobil,Success,no
TX9907569,U6697,1680044579114498,51.61,Kolkata,2022-04-15,09:14:16,Diners Club,Shell,Success,no
TX1524835,U3737,7828102156586997,784.39,Mandya,2025-05-29,00:49:24,Visa,McDonald's,Success,yes
TX5987146,U6569,1254615015680772,858.36,Udaipur,2022-08-07,09:54:01,Visa,McDonald's,Success,yes
TX5088162,U6346,7991120062695105,1880.36,Mumbai,2022-08-23,01:26:47,RuPay,Flipkart,Failed,no
TX7544827,U4396,1317549382318558,630.38,Bangalore,2023-02-04,06:13:45,Visa,Flipkart,Success,no
TX4575189,U6122,1364143792590156,952.49,Jaipur,2021-10-06,06:18:45,MasterCard,Apple Store,Success,no
TX5022347,U4187,1898783785819883,285.92,Udaipur,2022-04-15,00:14:38,Diners Club,McDonald's,Failed,yes
TX5492825,U8503,5229426357960540,998.73,Goa,2021-10-13,05:45:26,MasterCard,Amazon,Success,no
TX4544166,U2838,8697752758042028,1403.44,Kolkata,2019-06-07,16:43:09,RuPay,Starbucks,Failed,no
TX9906098,U1146,0968242870872776,729.92,Jaipur,2025-05-29,14:04:30,American Express,Starbucks,Success,no
TX9584132,U3867,8064720589764287,512.68,Jaipur,2025-01-04,08:45:17,RuPay,Walmart,Failed,yes
TX1270643,U1161,1765285717099499,1560.16,Hyderabad,2023-07-16,07:20:45,American Express,Walmart,Success,no
TX1130770,U961,4515858732198746,932.81,Mumbai,2018-12-04,04:18:22,Diners Club,Flipkart,Success,no
TX2485013,U2108,7404363529067541,719.36,Chennai,2024-03-13,18:02:21,Diners Club,Amazon,Success,yes
TX2355539,U9631,7478498802469912,1902.07,Jaipur,2024-12-09,17:06:35,MasterCard,Apple Store,Failed,yes
TX5644331,U8889,5554802272599176,1231.88,Goa,2022-02-21,02:38:29,RuPay,McDonald's,Failed,no
TX3058078,U2100,1251804307240682,1034.33,Leh,2025-04-19,07:34:33,American Express,Best Buy,Success,no
TX5830753,U9709,0406673327493031,584.31,Mumbai,2021-02-15,14:33:21,American Express,Shell,Success,no
TX5540306,U9044,7630257915718503,1643.05,Varanasi,2021-01-25,18:21:06,American Express,Starbucks,Success,no
TX5282542,U2273,1825377058431726,1377.77,Goa,2022-07-07,12:08:16,Visa,Flipkart,Failed,no
TX4146179,U7033,3024053775451389,139.75,Varanasi,2020-07-25,09:41:05,Diners Club,Apple Store,Success,yes
TX8335851,U1357,9353768800777233,1135.44,Chennai,2023-06-19,23:08:42,Visa,Starbucks,Success,no
TX4528413,U5261,3362827854727134,1269.35,Mysore,2025-02-02,13:40:26,MasterCard,Best Buy,Success,no
TX1023742,U4948,4783860404949428,621.41,Chennai,2019-04-09,12:20:09,American Express,Amazon,Success,no
TX6466738,U6649,7205322483439132,1132.62,Kochi,2023-07-04,20:56:49,RuPay,Best Buy,Success,no
TX4089789,U6298,0898830654462273,75.52,Udaipur,2024-09-21,15:17:16,American Express,Target,Success,no
TX4957908,U4704,2395547307633392,1103.63,Goa,2020-04-23,21:58:46,Visa,Best Buy,Success,no
TX1930675,U1719,7200274548571656,1983.74,Kolkata,2018-03-10,06:27:55,Diners Club,Flipkart,Success,no
TX3862118,U1708,0915684462173829,1171.2,Chennai,2021-07-08,07:03:06,American Express,Amazon,Success,no
TX1860932,U6915,5099501000256554,883.62,Jaipur,2023-10-20,21:57:41,American Express,ExxonMobil,Failed,no
TX5005177,U43,0097703392493135,1853.83,Shillong,2019-01-30,14:19:19,RuPay,Shell,Success,no
TX9232141,U2090,3480662585518889,1904.07,Hyderabad,2023-05-08,14:28:22,RuPay,Shell,Success,no
TX5729149,U1697,9785522676733042,1791.35,Goa,2024-05-31,04:45:55,RuPay,McDonald's,Success,no
TX5157729,U1601,3067249005687707,1822.15,Kochi,2020-06-30,02:50:11,RuPay,Amazon,Success,no
TX3693042,U9240,8549807770909820,1414.88,Hyderabad,2018-01-29,11:35:41,Diners Club,ExxonMobil,Success,no
TX5364441,U8535,9014264901633149,1334.11,Darjeeling,2020-09-05,15:23:39,American Express,Apple Store,Success,yes
TX5997920,U5715,7290917667516757,138.71,Delhi,2024-03-16,09:02:16,American Express,Starbucks,Success,no
TX8478981,U3226,2058238116652687,1334.51,Varanasi,2018-11-22,00:56:35,Visa,Walmart,Success,no
TX5014007,U9730,2860684087928556,205.97,Shillong,2024-08-05,07:53:51,Visa,Starbucks,Success,no
TX3343308,U697,4231306434345213,729.02,Mysore,2025-04-27,18:52:28,Diners Club,Starbucks,Failed,no
TX7964203,U1550,2905452504418173,425.67,Leh,2021-08-09,06:30:33,MasterCard,Walmart,Failed,no
TX3728347,U66,7637828659794880,1435.04,Chennai,2020-12-10,00:59:25,American Express,ExxonMobil,Success,no
TX7738357,U3667,3393727882171870,955.01,Chennai,2022-01-04,16:59:28,Visa,Walmart,Success,yes
TX6501364,U1586,2742574128608497,1089.52,Mandya,2018-09-22,20:10:41,Visa,Starbucks,Success,no
TX5286338,U2029,5054968281669953,1927.89,Hyderabad,2020-04-08,01:09:51,MasterCard,Flipkart,Success,no
TX1395944,U7436,0158530280580616,944.18,Kochi,2020-12-08,02:38:25,RuPay,ExxonMobil,Success,no
TX5382442,U6317,3581856868673935,1875.24,Delhi,2018-10-27,08:17:59,RuPay,Walmart,Success,no
TX2086079,U4252,0683793568272555,485.17,Delhi,2020-01-14,01:22:00,MasterCard,Flipkart,Success,no
TX5166225,U699,5093816559688357,1104.44,Varanasi,2019-08-10,18:13:01,Diners Club,Starbucks,Success,yes
TX4546301,U796,2906497107869234,1624.01,Mumbai,2018-06-21,20:43:00,Diners Club,Target,Success,no
TX3999126,U4520,3320705372577339,1725.95,Mumbai,2021-04-29,07:50:54,MasterCard,Target,Success,no
TX6929575,U7985,0632490695004897,1819.91,Leh,2024-01-10,00:35:37,RuPay,Target,Success,no
TX6128963,U5634,0374825008367540,146.09,Kochi,2024-11-27,18:24:54,Visa,Target,Success,no
TX8096749,U9788,9045249906002503,288.54,Shillong,2025-01-09,06:12:17,Visa,McDonald's,Success,no
TX4588710,U649,1772274304332816,383.32,Hyderabad,2024-07-09,00:27:08,Diners Club,Shell,Failed,yes
TX1707767,U9502,4582673578725034,177.04,Bangalore,2025-03-31,13:04:36,Visa,Walmart,Success,no
TX8386113,U467,4129312186562049,804.21,Udaipur,2018-11-10,19:54:13,American Express,McDonald's,Failed,no
TX5626121,U1957,3675457324507610,1729.95,Jaipur,2018-01-17,12:27:36,American Express,Apple Store,Failed,no
TX7737660,U8468,7332485963814801,1730.36,Varanasi,2020-02-03,17:35:52,Visa,Flipkart,Failed,no
TX3179348,U824,8256763911342466,306.99,Kolkata,2018-01-11,21:06:50,RuPay,McDonald's,Success,yes
TX6454253,U5707,6535610790010866,1371.99,Udaipur,2018-11-13,13:07:55,MasterCard,Flipkart,Success,no
TX8186544,U6209,4459557914601154,1865.43,Darjeeling,2025-04-22,00:51:31,RuPay,Starbucks,Success,no
TX6927198,U772,5521026787445134,1628.1,Delhi,2018-01-01,04:10:22,Visa,Starbucks,Success,no
TX4894858,U6848,5872459316132538,1957.92,Hyderabad,2019-07-14,00:48:31,Visa,Flipkart,Success,no
TX5437526,U2347,4852883817392537,1825.93,Kolkata,2018-08-13,21:04:33,MasterCard,Amazon,Failed,no
TX2230618,U8923,7004646858118824,1574.97,Kolkata,2019-10-02,06:58:32,MasterCard,Shell,Success,no
TX9815044,U2845,5236630581949322,781.7,Darjeeling,2021-03-31,09:52:54,Visa,Amazon,Success,no
TX7163117,U6043,1998487153990368,828.81,Darjeeling,2023-07-29,19:14:28,Diners Club,McDonald's,Success,no
TX2556345,U3427,2887236510971528,774.86,Delhi,2023-10-16,10:23:21,American Express,Best Buy,Success,no
TX8076384,U1277,6632297720260754,880.35,Varanasi,2024-06-08,03:34:04,American Express,Best Buy,Success,no
TX3077092,U5578,8970329704802827,632.22,Darjeeling,2018-01-08,11:37:39,Diners Club,Starbucks,Success,no
TX5648209,U4366,4771992751818474,263.55,Goa,2020-05-24,01:45:04,RuPay,Starbucks,Success,no
TX3282245,U3413,2974552101191141,1588.66,Udaipur,2019-03-30,17:13:56,Diners Club,Best Buy,Success,no
TX9313015,U4040,2718508216940915,1959.49,Delhi,2021-11-02,08:04:50,Visa,Apple Store,Success,no
TX6414120,U7124,1579042910564155,462.04,Kochi,2020-04-27,21:25:04,Diners Club,Starbucks,Success,no
TX3246433,U929,4202524057235939,1375.89,Varanasi,2020-07-17,20:52:53,American Express,Amazon,Success,yes
TX3168736,U8954,8746313881967728,710.33,Mysore,2021-11-12,10:42:41,Diners Club,Best Buy,Success,no
TX3912706,U9536,2154926386159938,1364.57,Jaipur,2019-08-06,17:57:45,RuPay,Apple Store,Success,no
TX1277455,U2263,0451588104335999,310.31,Leh,2023-11-08,03:21:15,American Express,Starbucks,Success,no
TX4177224,U3645,9601778535941433,1624.58,Chennai,2018-12-30,02:43:57,MasterCard,Shell,Success,no
TX8326108,U2397,5031984288955730,391.68,Jaipur,2019-07-16,23:03:27,American Express,Walmart,Success,no
TX7485205,U4839,4166629458797069,1828.09,Kochi,2020-05-19,19:32:02,Diners Club,McDonald's,Success,no
TX6272176,U3788,4783304327688108,934.8,Mysore,2020-04-24,11:31:37,Visa,Starbucks,Success,no
TX8189184,U8386,8819044696418658,1677.64,Varanasi,2023-06-23,21:05:50,MasterCard,ExxonMobil,Success,no
TX3111410,U5609,2332424124037013,1372.73,Chennai,2025-06-01,00:15:26,MasterCard,Shell,Success,no
TX6510177,U2460,2666229861379599,432.42,Jaipur,2022-11-17,00:28:08,Diners Club,Walmart,Success,no
TX8690740,U8684,6877688434165733,72.1,Kolkata,2024-06-26,17:51:40,Diners Club,McDonald's,Success,no
TX6280293,U5431,1570087263178486,563.16,Hyderabad,2020-10-30,20:18:07,American Express,Shell,Success,no
TX6922533,U4637,8146822987789054,847.93,Varanasi,2018-01-23,09:34:58,Diners Club,Walmart,Success,yes
TX8228010,U2541,2673269405478938,132.1,Mandya,2018-10-01,12:56:03,American Express,McDonald's,Success,no
TX1453144,U8780,3768231727033703,657.2,Jaipur,2018-01-27,16:19:50,RuPay,Starbucks,Failed,no
TX3220146,U4330,2828362027996754,1384.2,Mumbai,2023-04-08,15:26:28,RuPay,Walmart,Success,yes
TX7792356,U356,6734887012934004,1468.83,Mandya,2021-02-28,08:47:18,RuPay,Apple Store,Success,no
TX5487311,U8196,0487047915730343,204.8,Hyderabad,2023-04-21,15:13:14,American Express,ExxonMobil,Success,no
TX3754949,U677,5556848763242779,697.41,Goa,2022-01-23,00:03:08,RuPay,Walmart,Failed,no
TX7656151,U1327,2343092829664824,1835.38,Goa,2023-05-07,06:26:17,Diners Club,Walmart,Success,no
